composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,38.772970,2403.317853,0.000416,0.888672,0.537109,1.425781,0.027734,27.825600
2,2,38.772970,2403.317853,0.000416,0.888672,0.537109,1.425781,0.027734,27.825600
3,3,38.772204,2402.413615,0.000416,0.888672,0.683594,1.572266,0.027724,27.796800
4,3,38.772204,2402.413615,0.000416,0.888672,0.683594,1.572266,0.027724,27.796800
5,3,38.746572,2382.703729,0.000420,0.888672,0.683594,1.572266,0.027520,27.615200
6,3,38.746572,2382.703729,0.000420,0.888672,0.683594,1.572266,0.027520,27.615200
7,3,38.748149,2399.452838,0.000417,1.504355,1.152793,2.657148,0.027701,27.789000
8,3,38.748149,2399.452838,0.000417,1.504355,1.152793,2.657148,0.027701,27.789000
9,3,38.720707,2321.820814,0.000431,0.888672,1.074219,1.962891,0.026822,27.004800
10,3,38.702558,714.168628,0.001400,2.060547,1.708984,3.769531,0.008258,11.131200
11,3,38.702558,714.168628,0.001400,2.060547,1.708984,3.769531,0.008258,11.131200
12,4,38.745807,2381.799492,0.000420,0.888672,0.830078,1.718750,0.027510,27.586400
13,4,38.745807,2381.799492,0.000420,0.888672,0.830078,1.718750,0.027510,27.586400
14,4,38.747384,2398.548600,0.000417,1.504355,1.299277,2.803633,0.027690,27.760200
15,4,38.747384,2398.548600,0.000417,1.504355,1.299277,2.803633,0.027690,27.760200
16,4,38.719941,2320.916577,0.000431,0.888672,1.220703,2.109375,0.026812,26.976000
17,4,38.719941,2320.916577,0.000431,0.888672,1.220703,2.109375,0.026812,26.976000
18,4,38.721992,2378.854075,0.000420,1.504355,1.299277,2.803633,0.027487,27.578600
19,4,38.721992,2378.854075,0.000420,1.504355,1.299277,2.803633,0.027487,27.578600
20,4,38.701792,713.264390,0.001402,2.060547,1.855469,3.916016,0.008247,11.102400
21,4,38.682933,593.921104,0.001684,2.676230,2.324668,5.000898,0.006870,11.126600
22,4,38.701792,713.264390,0.001402,2.060547,1.855469,3.916016,0.008247,11.102400
23,4,38.682933,593.921104,0.001684,2.676230,2.324668,5.000898,0.006870,11.126600
24,4,38.697436,694.916168,0.001439,2.060547,1.855469,3.916016,0.008044,10.920800
25,4,38.697436,694.916168,0.001439,2.060547,1.855469,3.916016,0.008044,10.920800
26,4,38.693867,635.460197,0.001574,2.060547,2.246094,4.306641,0.007358,10.323200
27,4,38.696894,2318.020311,0.000431,1.504355,1.689902,3.194258,0.026802,26.981000
28,5,38.719176,2320.012339,0.000431,0.888672,1.367188,2.255859,0.026801,26.947200
29,5,38.721226,2377.949837,0.000421,1.504355,1.445762,2.950117,0.027476,27.549800
30,5,38.721226,2377.949837,0.000421,1.504355,1.445762,2.950117,0.027476,27.549800
31,5,38.682167,593.016867,0.001686,2.676230,2.471152,5.147383,0.006859,11.097800
32,5,38.682167,593.016867,0.001686,2.676230,2.471152,5.147383,0.006859,11.097800
33,5,38.696671,694.011931,0.001441,2.060547,2.001953,4.062500,0.008033,10.892000
34,5,38.696671,694.011931,0.001441,2.060547,2.001953,4.062500,0.008033,10.892000
35,5,38.693101,634.555960,0.001576,2.060547,2.392578,4.453125,0.007348,10.294400
36,5,38.693101,634.555960,0.001576,2.060547,2.392578,4.453125,0.007348,10.294400
37,5,38.696129,2317.116074,0.000432,1.504355,1.836387,3.340742,0.026791,26.952200
38,5,38.696129,2317.116074,0.000432,1.504355,1.836387,3.340742,0.026791,26.952200
39,5,38.677811,574.668645,0.001740,2.676230,2.471152,5.147383,0.006656,10.916200
40,5,38.677811,574.668645,0.001740,2.676230,2.471152,5.147383,0.006656,10.916200
41,5,38.674242,515.212674,0.001941,2.676230,2.861777,5.538008,0.005970,10.318600
42,6,38.692336,633.651722,0.001578,2.060547,2.539062,4.599609,0.007337,10.265600
43,6,38.695363,2316.211837,0.000432,1.504355,1.982871,3.487227,0.026780,26.923400
44,6,38.677046,573.764408,0.001743,2.676230,2.617637,5.293867,0.006645,10.887400
45,6,38.677046,573.764408,0.001743,2.676230,2.617637,5.293867,0.006645,10.887400
46,6,38.673476,514.308436,0.001944,2.676230,3.008262,5.684492,0.005960,10.289800
47,6,38.673476,514.308436,0.001944,2.676230,3.008262,5.684492,0.005960,10.289800
48,7,38.672711,513.404199,0.001948,2.676230,3.154746,5.830977,0.005949,10.261000
