composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,40.621576,161.691868,0.006185,0.888672,0.538597,1.427269,0.021770,43.539200
2,2,40.621576,161.691868,0.006185,0.888672,0.538597,1.427269,0.021770,43.539200
3,3,40.610761,161.648644,0.006186,0.888672,0.685141,1.573813,0.021772,43.544000
4,3,40.610761,161.648644,0.006186,0.888672,0.685141,1.573813,0.021772,43.544000
5,3,40.296464,160.396050,0.006235,0.888672,0.685676,1.574348,0.021725,43.449600
6,3,40.296464,160.396050,0.006235,0.888672,0.685676,1.574348,0.021725,43.449600
7,3,40.301408,160.414580,0.006234,1.504355,1.158226,2.662582,0.021685,43.369600
8,3,40.301408,160.414580,0.006234,1.504355,1.158226,2.662582,0.021685,43.369600
9,3,39.979159,159.134567,0.006284,0.888672,1.078383,1.967055,0.021760,43.520000
10,3,39.737426,158.168463,0.006322,2.060547,1.715588,3.776135,0.021732,43.464000
11,3,39.737426,158.168463,0.006322,2.060547,1.715588,3.776135,0.021732,43.464000
12,4,40.285548,160.352551,0.006236,0.888672,0.832750,1.721422,0.021726,43.451200
13,4,40.285548,160.352551,0.006236,0.888672,0.832750,1.721422,0.021726,43.451200
14,4,40.290504,160.371153,0.006236,1.504355,1.305390,2.809745,0.021686,43.372800
15,4,40.290504,160.371153,0.006236,1.504355,1.305390,2.809745,0.021686,43.372800
16,4,39.968309,159.091296,0.006286,0.888672,1.225106,2.113777,0.021762,43.524800
17,4,39.968309,159.091296,0.006286,0.888672,1.225106,2.113777,0.021762,43.524800
18,4,39.984033,159.153459,0.006283,1.504355,1.305120,2.809476,0.021746,43.491200
19,4,39.984033,159.153459,0.006283,1.504355,1.305120,2.809476,0.021746,43.491200
20,4,39.726570,158.125131,0.006324,2.060547,1.862487,3.923034,0.021734,43.467200
21,4,39.482620,157.155577,0.006363,2.676230,2.334935,5.011165,0.021684,43.368000
22,4,39.726570,158.125131,0.006324,2.060547,1.862487,3.923034,0.021734,43.467200
23,4,39.482620,157.155577,0.006363,2.676230,2.334935,5.011165,0.021684,43.368000
24,4,39.671988,157.910943,0.006333,2.060547,1.862439,3.922986,0.021734,43.467200
25,4,39.671988,157.910943,0.006333,2.060547,1.862439,3.922986,0.021734,43.467200
26,4,39.623982,157.719850,0.006340,2.060547,2.255115,4.315662,0.021730,43.460800
27,4,39.673462,157.915019,0.006333,1.504355,1.698298,3.202653,0.021682,43.363200
28,5,39.957338,159.047616,0.006287,0.888672,1.372566,2.261238,0.021761,43.521600
29,5,39.973172,159.110143,0.006285,1.504355,1.451855,2.956210,0.021748,43.496000
30,5,39.973172,159.110143,0.006285,1.504355,1.451855,2.956210,0.021748,43.496000
31,5,39.471775,157.112268,0.006365,2.676230,2.481594,5.157825,0.021686,43.371200
32,5,39.471775,157.112268,0.006365,2.676230,2.481594,5.157825,0.021686,43.371200
33,5,39.661156,157.867684,0.006334,2.060547,2.009368,4.069915,0.021736,43.472000
34,5,39.661156,157.867684,0.006334,2.060547,2.009368,4.069915,0.021736,43.472000
35,5,39.613126,157.676518,0.006342,2.060547,2.401957,4.462503,0.021732,43.464000
36,5,39.613126,157.676518,0.006342,2.060547,2.401957,4.462503,0.021732,43.464000
37,5,39.662558,157.871592,0.006334,1.504355,1.845176,3.349532,0.021683,43.366400
38,5,39.662558,157.871592,0.006334,1.504355,1.845176,3.349532,0.021683,43.366400
39,5,39.418657,156.900984,0.006373,2.676230,2.481769,5.157999,0.021686,43.371200
40,5,39.418657,156.900984,0.006373,2.676230,2.481769,5.157999,0.021686,43.371200
41,5,39.370675,156.709962,0.006381,2.676230,2.874214,5.550444,0.021683,43.366400
42,6,39.602245,157.633138,0.006344,2.060547,2.548941,4.609488,0.021734,43.467200
43,6,39.651678,157.828237,0.006336,1.504355,1.991750,3.496106,0.021686,43.371200
44,6,39.407801,156.857654,0.006375,2.676230,2.628787,5.305018,0.021687,43.374400
45,6,39.407801,156.857654,0.006375,2.676230,2.628787,5.305018,0.021687,43.374400
46,6,39.359806,156.666606,0.006383,2.676230,3.021110,5.697340,0.021685,43.369600
47,6,39.359806,156.666606,0.006383,2.676230,3.021110,5.697340,0.021685,43.369600
48,7,39.348938,156.623274,0.006385,2.676230,3.168130,5.844360,0.021687,43.374400
