composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,38.771687,304.965911,0.003279,0.888672,0.537109,1.425781,0.003520,3.580800
2,2,38.771687,304.965911,0.003279,0.888672,0.537109,1.425781,0.003520,3.489600
3,3,38.770789,304.962322,0.003279,0.888672,0.683594,1.572266,0.003520,3.580800
4,3,38.770789,304.962322,0.003279,0.888672,0.683594,1.572266,0.003520,3.489600
5,3,38.745157,303.552742,0.003294,0.888672,0.683594,1.572266,0.003507,3.560800
6,3,38.745157,303.552742,0.003294,0.888672,0.683594,1.572266,0.003507,3.491200
7,3,38.745758,155.143421,0.006446,1.504355,1.152793,2.657148,0.001793,3.577800
8,3,38.745758,155.143421,0.006446,1.504355,1.152793,2.657148,0.001793,3.486600
9,3,38.718940,299.336360,0.003341,0.888672,1.074219,1.962891,0.003459,3.489600
10,3,38.699165,275.124073,0.003635,2.060547,1.708984,3.769531,0.003182,3.580800
11,3,38.699165,275.124073,0.003635,2.060547,1.708984,3.769531,0.003182,3.489600
12,4,38.744260,303.549153,0.003294,0.888672,0.830078,1.718750,0.003507,3.560800
13,4,38.744260,303.549153,0.003294,0.888672,0.830078,1.718750,0.003507,3.491200
14,4,38.744860,155.139832,0.006446,1.504355,1.299277,2.803633,0.001793,3.577800
15,4,38.744860,155.139832,0.006446,1.504355,1.299277,2.803633,0.001793,3.486600
16,4,38.718043,299.332771,0.003341,0.888672,1.220703,2.109375,0.003459,3.489600
17,4,38.718043,299.332771,0.003341,0.888672,1.220703,2.109375,0.003459,3.489600
18,4,38.719468,155.038264,0.006450,1.504355,1.299277,2.803633,0.001794,3.557800
19,4,38.719468,155.038264,0.006450,1.504355,1.299277,2.803633,0.001794,3.488200
20,4,38.698268,275.120483,0.003635,2.060547,1.855469,3.916016,0.003182,3.580800
21,4,38.678432,154.874119,0.006457,2.676230,2.324668,5.000898,0.001794,3.579400
22,4,38.698268,275.120483,0.003635,2.060547,1.855469,3.916016,0.003182,3.489600
23,4,38.678432,154.874119,0.006457,2.676230,2.324668,5.000898,0.001794,3.488200
24,4,38.693912,275.103059,0.003635,2.060547,1.855469,3.916016,0.003182,3.560800
25,4,38.693912,275.103059,0.003635,2.060547,1.855469,3.916016,0.003182,3.491200
26,4,38.689991,275.087375,0.003635,2.060547,2.246094,4.306641,0.003182,3.491200
27,4,38.694019,154.936468,0.006454,1.504355,1.689902,3.194258,0.001794,3.488200
28,5,38.717146,299.329181,0.003341,0.888672,1.367188,2.255859,0.003459,3.489600
29,5,38.718571,155.034674,0.006450,1.504355,1.445762,2.950117,0.001794,3.557800
30,5,38.718571,155.034674,0.006450,1.504355,1.445762,2.950117,0.001794,3.488200
31,5,38.677535,154.870529,0.006457,2.676230,2.471152,5.147383,0.001794,3.579400
32,5,38.677535,154.870529,0.006457,2.676230,2.471152,5.147383,0.001794,3.488200
33,5,38.693014,275.099470,0.003635,2.060547,2.001953,4.062500,0.003182,3.560800
34,5,38.693014,275.099470,0.003635,2.060547,2.001953,4.062500,0.003182,3.491200
35,5,38.689093,275.083786,0.003635,2.060547,2.392578,4.453125,0.003182,3.491200
36,5,38.689093,275.083786,0.003635,2.060547,2.392578,4.453125,0.003182,3.491200
37,5,38.693122,154.932879,0.006454,1.504355,1.836387,3.340742,0.001794,3.488200
38,5,38.693122,154.932879,0.006454,1.504355,1.836387,3.340742,0.001794,3.488200
39,5,38.673179,154.853105,0.006458,2.676230,2.471152,5.147383,0.001794,3.559400
40,5,38.673179,154.853105,0.006458,2.676230,2.471152,5.147383,0.001794,3.489800
41,5,38.669258,154.837421,0.006458,2.676230,2.861777,5.538008,0.001794,3.489800
42,6,38.688196,275.080197,0.003635,2.060547,2.539062,4.599609,0.003182,3.491200
43,6,38.692225,154.929289,0.006455,1.504355,1.982871,3.487227,0.001794,3.488200
44,6,38.672281,154.849516,0.006458,2.676230,2.617637,5.293867,0.001794,3.559400
45,6,38.672281,154.849516,0.006458,2.676230,2.617637,5.293867,0.001794,3.489800
46,6,38.668360,154.833832,0.006459,2.676230,3.008262,5.684492,0.001794,3.489800
47,6,38.668360,154.833832,0.006459,2.676230,3.008262,5.684492,0.001794,3.489800
48,7,38.667463,154.830243,0.006459,2.676230,3.154746,5.830977,0.001794,3.489800
