composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.111863,56.624530,0.017660,0.449219,0.000000,0.449219,0.003872,3.872000
2,2,7.082275,56.388831,0.017734,0.449219,0.063477,0.512695,0.003874,3.873600
3,2,7.052534,56.152027,0.017809,0.449219,0.375977,0.825195,0.003874,3.873600
4,2,7.037406,56.031612,0.017847,2.539062,2.100377,4.639439,0.003872,3.872000
5,2,7.036412,56.024029,0.017849,1.230469,0.784153,2.014622,0.003874,3.873600
6,3,7.050941,56.139287,0.017813,0.449219,0.439453,0.888672,0.003877,3.876800
7,3,7.028864,55.963619,0.017869,2.539062,2.164122,4.703185,0.003875,3.875200
8,3,7.023058,55.917590,0.017883,1.230469,0.847677,2.078146,0.003877,3.876800
9,3,7.022643,55.914161,0.017885,2.539062,2.478986,5.018049,0.003875,3.875200
10,3,7.010724,55.819293,0.017915,1.230469,1.160560,2.391028,0.003874,3.873600
11,3,7.018368,55.880061,0.017895,3.320312,2.882649,6.202962,0.003874,3.873600
12,4,7.021027,55.901229,0.017889,2.539062,2.542463,5.081525,0.003875,3.875200
13,4,7.009131,55.806553,0.017919,1.230469,1.224036,2.454505,0.003877,3.876800
14,4,7.009814,55.811972,0.017917,3.320312,2.946395,6.266707,0.003875,3.875200
15,4,7.003593,55.762515,0.017933,3.320312,3.261259,6.581571,0.003875,3.875200
16,5,7.001989,55.749678,0.017937,3.320312,3.324736,6.645048,0.003877,3.876800
